start,end,text,politico
992.76,994.28," Pero te pregunto algo también humano,",larreta
994.36,997.8," porque, pues, sabes que tiene que ver lo humano en todo esto hoy mucho.",larreta
999.0,1003.08," Sos permeable, ¿cómo es tu universo de información?",larreta
1003.16,1004.36, Esto es...,larreta
1005.28,1007.92, ¿Andás leyendo lo que dicen de vos?,larreta
1008.0,1011.36, Te cuenta cuál es tu universo de conexión.,larreta
1011.44,1013.72, ¿Quién te dice lo que dicen de vos?,larreta
1013.8,1014.76," Escuchame bien esto, ¿eh?",larreta
1014.84,1017.88," Porque, por lo menos, en este sistema,",larreta
1017.96,1020.0, nosotros hace mucho tiempo trabajamos en televisión.,larreta
1020.08,1021.68, Ahí ves y nuestra psiqui se está preparada,larreta
1021.76,1023.4, para que nos digan cualquier cosa.,larreta
1023.48,1025.68, Pero hay un momento que te vuela la cabeza.,larreta
1025.76,1027.08, ¿Te vuela la cabeza?,larreta
1027.16,1029.16, Empezás a cometer errores.,larreta
1029.24,1032.12, Porque empezás a actuar como quieren que actúes.,larreta
1032.2,1034.28, Te pregunto y te consulto.,larreta
1034.36,1037.6, ¿Cómo estás vos con la conexión de lo que dicen de vos?,larreta
1037.6799999999998,1040.32, ¿Y qué crees que dicen de vos? Contácero la audiencia.,larreta
1040.4,1045.04," Mira, primero me engancho bastante poco en leer,",larreta
1045.12,1047.24, en ver qué es lo que dicen de mí todo el tiempo.,larreta
1047.32,1050.24, Para mí me paso un día entero que no miré nada en los medios.,larreta
1050.32,1051.88," Trato, obviamente, de estar informado",larreta
1051.9599999999998,1055.4799999999998," y si hay alguna novedad muy fuerte que afecte la ciudad, me avisan.",larreta
1055.56,1057.4399999999998, ¿Cómo te informas?,larreta
1057.52,1061.04," Mira, a la mañana miro el diario,",larreta
1061.12,1063.16, pero lo miro y digo así de rápido.,larreta
1063.2,1065.2, ¿Me puedo contar qué diarios le es?,larreta
1065.28,1067.2, Leo clarín y nación.,larreta
1067.28,1068.12, Me llegan...,larreta
1068.2,1070.8000000000002, ¿Más que finales? ¿No le es? ¿No en la otra mirada?,larreta
1070.88,1072.44," No, me pasan un resumen de prensa",larreta
1072.52,1074.3200000000002," donde si hay alguna nota muy significativa,",larreta
1074.4,1077.16," pero también, así como miro el diario así de rápido, paso...",larreta
1077.24,1078.2," Listo, perfecto.",larreta
1078.28,1079.16, Resume muy rápido.,larreta
1079.24,1080.2, ¿Rede sociales entras?,larreta
1080.28,1082.28," Para serte sincero, me paro bastante en el fútbol,",larreta
1082.36,1083.92, siempre de participación.,larreta
1084.0,1086.6," Rees sociales también, muy rápido.",larreta
1086.68,1088.12," Trato de no intoxicarme,",larreta
1088.2,1090.3200000000002, no estar atento a qué dice cada noticia,larreta
1090.4,1092.12, porque uno pierde perspectiva.,larreta
1092.1999999999998,1094.7199999999998," Una cosa se está informado y otra cosa se está intoxicado,",larreta
1094.8,1096.28," como te pasas y estás todo el día,",larreta
1096.36,1098.52, oí con la información que hay.,larreta
1098.6,1101.16," Trato además de leer otras cosas,",larreta
1101.2399999999998,1103.4799999999998," de estar informado, no solo lo que pasó en el último minuto,",larreta
1103.56,1106.6," sino de tener lo que está pasando en el mundo,",larreta
1106.6799999999998,1108.12, de ideas nuevas.,larreta
1108.1999999999998,1110.1999999999998," Ahora te pido que si me corto un poquito el aire,",larreta
1110.28,1111.12, porque si te tenes el frío.,larreta
1111.1999999999998,1113.16," Cuando vos leces, Horacio,",larreta
1113.2399999999998,1115.9599999999998," no sé, por ejemplo, te pregunto, ¿te analizás?",larreta
1116.04,1118.0," Sí, erráticamente.",larreta
1118.08,1121.9599999999998," No, pero sí, creo en el psicoanálisis, por supuesto.",larreta
1121.96,1124.36," Porque si te tocaras ser presidente,",larreta
1124.44,1125.76, hay que saber estas cosas de vos.,larreta
1125.84,1132.6," Por ejemplo, porque podés sobreactuar una postura personal",larreta
1132.68,1134.2," con respecto a algunos temas,",larreta
1134.28,1137.4, justamente para contradecer lo que algunos dicen de vos.,larreta
1137.48,1140.72, Una idea que algunos quisieron instalar es que...,larreta
1141.92,1144.2," sos un negociador, pero que sos...",larreta
1144.28,1147.64," te pusieron del lado de las palomas, no del lado de las águilas.",larreta
1147.72,1149.44, Bull-Ri del lado de las águilas.,larreta
1149.56,1152.04," Y vos del lado de los negociadores y de los calmos,",larreta
1152.12,1153.68, para que seamos en alguna manera.,larreta
1153.76,1156.24," Primero creo en la calma y en el templo,",larreta
1156.3200000000002,1157.68, hay que tomar para tomar decisiones.,larreta
1157.76,1159.0800000000002, ¿Vos no te coincidieras tibio?,larreta
1159.16,1160.4," Yo soy de los que tiene que actuar,",larreta
1160.48,1161.52, no de los que tiene que hablar.,larreta
1161.6,1162.8, A veces es bueno eso.,larreta
1162.88,1165.48," A veces es fácil hablar, es fácil gritar,",larreta
1165.56,1167.12, distinto cuando tenés que actuar.,larreta
1167.2,1170.44, Distinto es cuando el sábado había 5.000 personas en la calle.,larreta
1170.52,1172.64," La cosa tiene la plazía, otra cosa es jugar el partido.",larreta
1172.72,1174.28, Yo juego el partido todos los días.,larreta
1174.36,1176.76," Vos sos Becchio, estás adentro jugando.",larreta
1176.84,1178.12," Becchio, Copetti.",larreta
1178.1999999999998,1179.6799999999998," Soy Copetti, me estás adentro del partido.",larreta
1179.76,1180.9599999999998," Voy adentro de la cancha, Becchio también,",larreta
1181.04,1182.1999999999998, en Gran Juan.,larreta
1182.28,1183.32," Tengo juego todos los días,",larreta
1183.4,1185.1999999999998," donde hay que tomar decisiones todos los días,",larreta
1185.28,1186.9199999999998, muchas de ellas difíciles.,larreta
1187.0,1188.56, Cuando a mí me cerraron las escuelas,larreta
1188.64,1189.76," y las cerraban en todo el país,",larreta
1189.84,1192.64," no era tan fácil decirnos, nosotros las mantenemos abiertas.",larreta
1192.7199999999998,1194.84, En un momento donde los casos del COVID estaban subiendo.,larreta
1194.9199999999998,1197.12," El famoso trema a Baglini,",larreta
1197.1999999999998,1198.36," vos estás cerca del poder,",larreta
1198.4399999999998,1199.84, sos puesto a hacer lugar.,larreta
1199.9199999999998,1201.84," Me toca tomar decisiones todos los días,",larreta
1201.9199999999998,1202.76," que no son fáciles,",larreta
1202.84,1204.52," donde hay que tener mucha convicción,",larreta
1204.6,1206.1999999999998, donde no podés estar escuchando todo el día,larreta
1206.28,1207.9199999999998, que dice la gente para ver que la dobas.,larreta
1208.0,1209.84, Vos tenés una convicción y tenés que seguirla.,larreta
1209.92,1211.44, ¿Y qué país es el que viene para vos?,larreta
1211.52,1213.72," El de las aulas, el de las palomas.",larreta
1213.8000000000002,1214.8000000000002," No, es un país...",larreta
1214.88,1216.5600000000002, Los estereotipos tampoco son claros.,larreta
1216.64,1218.3200000000002," A mí me gusta más el, si querés, un alcón,",larreta
1218.4,1220.88," mirando un poco más por arriba, con más perspectiva.",larreta
1222.24,1225.28, Pero viene un país donde la Argentina va a salir adelante.,larreta
1225.36,1228.0800000000002, Viene un país donde tenemos que volver a producir...,larreta
1228.16,1229.3200000000002, A generar trabajo argentino.,larreta
1229.4,1231.52," Puntícámelo al que va a salir adelante,",larreta
1231.6,1233.8000000000002," porque está buenísimo que lo digas,",larreta
1233.88,1235.76," y reitero, mucha gente viene a ver todo el país,",larreta
1235.84,1237.04," pero dices, bueno, dale,",larreta
1237.12,1239.6," está viendo uno en San Martín de las Escobas,",larreta
1239.68,1243.68," Ruta 34, cerca del puente de San Martín.",larreta
1243.76,1246.04," Toda gringada que cosecha,",larreta
1246.12,1247.72," pues mi zona, Pampa Gringa, ¿no?",larreta
1247.8,1249.72," Te está viendo un oloreto, San Pabolestero.",larreta
1249.8,1251.08," A la Pampa Gringa le digo,",larreta
1251.16,1253.4, hoy el mundo necesita los alimentos argentinos.,larreta
1253.48,1256.2," ¿Vos sabés que se viralizó un vídeo nuestro,",larreta
1256.28,1257.72," charlándose mucho tiempo,",larreta
1257.8,1258.84," en una nota animalas suelto,",larreta
1258.92,1261.64," donde vos decías que no creías mucho en la producción de soja,",larreta
1261.72,1264.88, porque labura uno solo y no la dos muchas.,larreta
1264.92,1266.5600000000002," Yo lo que creo, ¿lo viste eso?",larreta
1266.64,1267.64," No, no.",larreta
1267.72,1268.96," Está bueno para que se lo diga a los gringos,",larreta
1269.0400000000002,1270.0400000000002, porque estamos gringos.,larreta
1270.12,1271.12," Se lo digo, ya los gringos,",larreta
1271.2,1274.92," lo que espero es que el argentino exporte productos elaborados,",larreta
1275.0,1276.96, donde obviamente el productor de soja,larreta
1277.0400000000002,1280.44," tiene que tener su buenísimo que haya cada vez más,",larreta
1280.5200000000002,1282.4, pero sería mucho mejor que exportemos productos,larreta
1282.48,1284.0," cada vez más elaborados,",larreta
1284.0800000000002,1286.2," que en vez de producir, de exportar granos,",larreta
1286.2800000000002,1289.2800000000002," exportemos alimentos con trabajo argentino,",larreta
1289.36,1291.36," que se va sumando a la cadena productiva,",larreta
1291.44,1293.0800000000002, pero hay gringo de tu zona.,larreta
1293.84,1296.12," Le digo, el mundo necesita alimentos.",larreta
1296.1999999999998,1300.36," Hoy, con el drama de la guerra en Rusia y Ucrania,",larreta
1300.4399999999998,1303.24," un productor mundial de alimentos hoy está fuera del mercado,",larreta
1303.32,1304.64, tenemos que nosotros avanzar.,larreta
1304.72,1306.0," ¿Qué país querés vos, Paragu?",larreta
1306.08,1307.4399999999998, ¿Qué vas a intentar?,larreta
1307.52,1309.8," Quiero un país en el que se vuelve a producir,",larreta
1309.88,1312.76," donde el trabajo valga, donde se valora el esfuerzo,",larreta
1312.84,1315.52," el mérito, el estudio, la capacitación,",larreta
1315.6,1318.36, un país federal donde uno pueda desarrollarse,larreta
1318.4399999999998,1319.4399999999998, y si quiere vivir en visión.,larreta
1319.52,1322.96," Ahí me clavaste, me ametraseaste cuatro atracciones.",larreta
1322.96,1325.6," Tirame una concreta, porque ahora sí te estoy preguntando",larreta
1325.68,1328.04, como posible presidente si es que te toca.,larreta
1328.12,1329.72," Escucha, una concreta.",larreta
1329.8,1332.6," Una concreta es que si vos naciste en el lugar que quieras,",larreta
1332.68,1335.48," en Lules, en el norte del país,",larreta
1335.56,1338.72, puedas tener una oportunidad de trabajo y de desarrollo en Lules.,larreta
1338.8,1341.52," O si vos naciste en Puerto Madre, en Mendoza,",larreta
1341.6,1346.12, puedas quedarte en tu provincia y tener un proyecto de salud.,larreta
1346.2,1348.4, ¿Devaries la capital al interior?,larreta
1348.48,1350.48," No, creo que son proyectos faraónicos.",larreta
1350.56,1352.48, Hay que llevar trabajo al interior.,larreta
1352.56,1354.56, Hay que llevar inversión al interior.,larreta
1354.64,1356.24, ¿Crees que hay que hacer alguna res?,larreta
1356.32,1359.28," En concreto, hoy tenemos el segundo,",larreta
1359.36,1362.04," el yacimiento del litio más grande del mundo,",larreta
1362.12,1364.2," potencial para la Argentina enorme,",larreta
1364.28,1367.12, por el paso en el mundo a las energías renovables,larreta
1367.2,1368.0, y a las baterías.,larreta
1368.08,1369.52, ¿Sabe lo que debíamos tener?,larreta
1369.6,1372.32," Una fábrica de baterías en Jujuy o en Catamarca,",larreta
1372.4,1373.68, con trabajo argentino ahí.,larreta
1373.76,1375.24, ¿Qué abrirías al mundo?,larreta
1375.32,1378.0," Pero, por supuesto, la Argentina es el país más cerrado.",larreta
1378.08,1379.0, Mirame de nuevo.,larreta
1379.08,1380.48," Sí, a los ojos.",larreta
1380.56,1381.68, No sé por qué me decís.,larreta
1381.76,1383.2, Porque me gusta conectar ahí.,larreta
1383.28,1384.96, Porque con la mirada se dicen muchas cosas.,larreta
1385.04,1387.68," Cuando vos decís abrir al mundo,",larreta
1387.76,1389.2," también tiemblan muchos pymes,",larreta
1389.28,1391.36," y a ver, en el mundo nos pasan por encima,",larreta
1391.44,1392.68," vienen de afuera, los arruinan.",larreta
1392.76,1394.88," No, hay que hacer las cosas inteligentemente.",larreta
1394.96,1396.68, ¿Cómo vas a abrir descaradamente?,larreta
1396.76,1397.96," No, no, por supuesto.",larreta
1398.04,1399.88," Cuando te digo abrir al mundo,",larreta
1399.96,1401.08," cosas concretas, ¿crees?",larreta
1401.16,1405.24, La Argentina exporta el 16% y 17% de su producto.,larreta
1405.32,1406.28, Es nada.,larreta
1406.4,1409.2, El promedio en el mundo es del 30%.,larreta
1409.28,1410.84," Países como recursos, como la Argentina,",larreta
1410.92,1414.44, deberían tener el 40% de su producto en exportaciones.,larreta
1414.52,1416.68," Entonces, cada peso más que exportemos",larreta
1416.76,1418.44, es un laburo en la Argentina.,larreta
1418.52,1421.04," Ahora, obviamente, para poder producir más,",larreta
1421.12,1423.48," hoy con la, digamos, con la colaboración,",larreta
1423.56,1425.12, todo tiene productos importados.,larreta
1425.2,1426.24, Vamos a un componente.,larreta
1426.32,1428.12," Entonces, hay que importar para poder producir más.",larreta
1428.2,1431.64," Ese país podría funcionar, pero vamos a lo doloroso.",larreta
1431.72,1432.24, Sí.,larreta
1432.32,1434.04, Reformas estructurales.,larreta
1434.12,1434.96, A lo doloroso.,larreta
1435.04,1435.56," Sí, sí, por supuesto.",larreta
1435.6,1437.2," Viste, cuando llega el técnico en equipo",larreta
1437.28,1439.64," y tiene que sacar algunos históricos del club,",larreta
1439.72,1442.28, que siempre hay lío porque van a declarar en la prensa,larreta
1442.36,1443.56, y te vuela todo por el aire.,larreta
1443.64,1445.44, Son los equipos que el año siguiente o el otro,larreta
1445.52,1446.52, termina si salen campeones.,larreta
1446.6,1447.88," Bien, vamos a lo doloroso.",larreta
1447.96,1449.32, Sí.,larreta
1449.4,1452.16, Hay que hacer una reforma en las leyes laborales.,larreta
1452.24,1453.56," Mira, el mundo ha cambiado.",larreta
1453.64,1455.6," Ha cambiado las costumbres de vivir de todo,",larreta
1455.6799999999998,1458.6799999999998," de comunicarse, de viajar, de trabajar.",larreta
1458.76,1461.56," Hay gente que trabaja de noche para otro país en el mundo,",larreta
1461.64,1463.9199999999998, otros que trabajan una semana seguida y después la otra no.,larreta
